id_venta,id_cliente,fecha_venta,monto
2431,192,2023-05-13,164376
2432,29,2023-06-12,80228
2433,179,2023-04-01,88235
2434,440,2023-06-24,55328
2435,255,2023-04-08,55186
2436,342,2023-05-04,56330
2437,418,2023-06-09,120395
2438,42,2023-06-15,90673
2439,150,2023-05-15,10662
2440,216,2023-06-14,146293
2441,66,2023-05-03,107594
2442,268,2023-04-15,87627
2443,10,2023-05-31,94877
2444,478,2023-06-17,18452
2445,241,2023-04-13,29728
2446,206,2023-05-19,170674
2447,104,2023-06-14,149419
2448,122,2023-06-04,175465
2449,286,2023-05-13,37375
2450,271,2023-06-09,49776
2451,377,2023-04-09,150300
2452,120,2023-05-08,50434
2453,234,2023-06-19,95435
2454,119,2023-04-25,115094
2455,65,2023-06-25,94189
2456,284,2023-06-05,163056
2457,128,2023-05-15,204513
2458,50,2023-04-06,69730
2459,477,2023-04-04,107267
2460,283,2023-06-10,180952
2461,412,2023-04-28,81751
2462,96,2023-06-11,74368
2463,497,2023-06-11,185131
2464,319,2023-04-22,129584
2465,247,2023-04-08,146672
2466,128,2023-05-01,130756
2467,455,2023-04-11,80916
2468,9,2023-06-20,53554
2469,133,2023-04-13,188505
2470,416,2023-05-08,56691
2471,252,2023-06-13,68185
2472,341,2023-06-21,61144
2473,61,2023-04-25,10000
2474,471,2023-04-16,101497
2475,449,2023-06-28,125409
2476,442,2023-05-05,82325
2477,394,2023-04-19,103447
2478,459,2023-06-28,230168
2479,446,2023-04-19,104044
2480,199,2023-04-01,141439
2481,249,2023-04-30,10000
2482,100,2023-06-07,188288
2483,63,2023-04-20,142529
2484,222,2023-05-23,51464
2485,310,2023-05-26,90096
2486,49,2023-05-11,61117
2487,240,2023-06-28,115638
2488,292,2023-04-29,129532
2489,287,2023-05-21,94666
2490,409,2023-05-05,97866
2491,33,2023-04-26,60687
2492,103,2023-05-28,157182
2493,395,2023-06-10,27888
2494,411,2023-06-17,155118
2495,183,2023-06-21,83689
2496,313,2023-04-22,80394
2497,445,2023-06-02,85946
2498,264,2023-06-24,230196
2499,9,2023-06-08,197786
2500,149,2023-06-10,79572
2501,268,2023-06-23,49210
2502,269,2023-06-29,149329
2503,266,2023-06-20,139699
2504,366,2023-04-24,142755
2505,284,2023-05-11,117490
2506,209,2023-04-20,184913
2507,379,2023-05-13,171478
2508,195,2023-06-07,64343
2509,6,2023-04-10,51059
2510,309,2023-05-16,92913
2511,437,2023-06-19,139170
2512,56,2023-04-02,131434
2513,378,2023-04-28,89611
2514,80,2023-04-06,122587
2515,268,2023-06-22,60804
2516,389,2023-06-24,161522
2517,459,2023-04-30,165563
2518,428,2023-04-15,46468
2519,346,2023-05-28,97487
2520,185,2023-05-22,62698
2521,153,2023-04-11,92577
2522,450,2023-04-07,119173
2523,27,2023-05-15,150800
2524,448,2023-05-02,128138
2525,179,2023-05-19,98733
2526,200,2023-06-22,222012
2527,288,2023-06-11,136998
2528,324,2023-05-20,144487
2529,186,2023-05-19,171539
2530,176,2023-05-26,173091
2531,40,2023-04-07,117992
2532,207,2023-05-31,49681
2533,437,2023-04-19,93566
2534,420,2023-04-25,82976
2535,370,2023-06-10,143744
2536,213,2023-04-01,92065
2537,38,2023-04-13,92186
2538,305,2023-05-20,150957
2539,386,2023-04-10,57577
2540,18,2023-05-09,93493
2541,468,2023-04-14,117733
2542,55,2023-04-09,185701
2543,405,2023-06-07,109846
2544,227,2023-05-02,158375
2545,252,2023-06-27,222755
2546,411,2023-06-21,113442
2547,7,2023-06-27,60735
2548,382,2023-04-25,109561
2549,120,2023-06-15,56574
2550,404,2023-04-27,79243
2551,345,2023-04-19,36454
2552,75,2023-05-07,64832
2553,316,2023-04-21,52596
2554,266,2023-05-15,127867
2555,366,2023-05-09,132498
2556,87,2023-06-20,149099
2557,486,2023-06-27,125761
2558,48,2023-04-21,75095
2559,185,2023-05-14,135956
2560,248,2023-05-05,102895
2561,17,2023-04-23,158661
2562,161,2023-05-05,170685
2563,328,2023-06-30,186758
2564,337,2023-05-17,141405
2565,492,2023-06-05,131381
2566,429,2023-06-17,112643
2567,42,2023-06-25,154619
2568,329,2023-05-11,54571
2569,370,2023-05-10,60135
2570,457,2023-05-16,52556
2571,300,2023-05-09,39392
2572,121,2023-06-10,168418
2573,342,2023-06-19,73188
2574,254,2023-05-14,83303
2575,12,2023-05-28,155971
2576,346,2023-05-06,47436
2577,267,2023-05-08,128696
2578,499,2023-04-23,99923
2579,223,2023-06-13,71442
2580,66,2023-06-29,146562
2581,24,2023-05-20,202476
2582,31,2023-04-28,107383
2583,67,2023-05-17,74847
2584,399,2023-04-21,81309
2585,438,2023-06-10,127712
2586,77,2023-05-05,104459
2587,357,2023-05-30,167084
2588,28,2023-05-17,101252
2589,110,2023-04-29,73861
2590,472,2023-04-01,115972
2591,263,2023-04-24,92241
2592,464,2023-06-20,158446
2593,139,2023-06-20,125087
2594,356,2023-05-20,127333
2595,384,2023-06-30,194190
2596,19,2023-04-07,54012
2597,91,2023-04-25,125082
2598,463,2023-05-24,127270
2599,463,2023-05-11,101828
2600,365,2023-04-15,166854
2601,228,2023-05-23,36714
2602,479,2023-04-27,85983
2603,405,2023-05-24,77156
2604,283,2023-05-14,119587
2605,140,2023-06-27,94814
2606,497,2023-04-07,79360
2607,260,2023-06-28,111938
2608,188,2023-06-16,95843
2609,410,2023-05-26,107655
2610,295,2023-05-03,70546
2611,268,2023-04-11,87082
2612,391,2023-05-13,43792
2613,331,2023-05-16,73574
2614,333,2023-06-10,135071
2615,86,2023-06-24,192706
2616,266,2023-06-29,80136
2617,282,2023-06-10,32160
2618,465,2023-05-21,216355
2619,170,2023-06-13,85768
2620,98,2023-04-13,129357
2621,212,2023-06-24,116402
2622,144,2023-05-26,144834
2623,266,2023-05-21,113301
2624,222,2023-05-05,106738
2625,216,2023-04-20,240765
2626,202,2023-05-10,10000
2627,93,2023-05-24,90309
2628,196,2023-05-18,174290
2629,112,2023-06-14,68911
2630,98,2023-04-09,234540
2631,115,2023-04-05,252620
2632,244,2023-05-15,107613
2633,106,2023-05-14,175662
2634,50,2023-05-28,100074
2635,344,2023-06-11,159807
2636,402,2023-06-19,148317
2637,275,2023-04-26,99371
2638,392,2023-05-31,143743
2639,493,2023-05-11,65570
2640,436,2023-06-09,95795
2641,315,2023-05-13,149730
2642,120,2023-06-02,193391
2643,203,2023-04-27,94327
2644,300,2023-05-24,82022
2645,213,2023-06-04,113363
2646,303,2023-05-14,123074
2647,28,2023-06-15,114290
2648,27,2023-05-18,145526
2649,168,2023-06-23,129113
2650,168,2023-04-05,116389
2651,116,2023-05-11,72937
2652,302,2023-06-01,85416
2653,437,2023-06-03,143681
2654,457,2023-04-19,104178
2655,345,2023-05-06,152062
2656,27,2023-05-11,136017
2657,104,2023-06-10,148097
2658,423,2023-06-25,94819
2659,143,2023-04-19,228278
2660,178,2023-06-01,230717
2661,140,2023-05-15,68147
2662,351,2023-06-25,10000
2663,95,2023-06-25,138410
2664,74,2023-05-19,162622
2665,416,2023-05-14,180680
2666,416,2023-04-03,164779
2667,173,2023-04-11,102912
2668,375,2023-05-29,156031
2669,309,2023-06-01,178541
2670,339,2023-06-04,127687
2671,412,2023-04-20,54326
2672,232,2023-06-03,199052
2673,421,2023-04-30,92068
2674,486,2023-05-05,85376
2675,30,2023-06-11,20072
2676,287,2023-06-18,61754
2677,82,2023-06-29,158741
2678,99,2023-04-07,85637
2679,449,2023-05-25,142808
2680,374,2023-04-28,70111
2681,254,2023-04-06,115399
2682,403,2023-06-14,131435
2683,298,2023-05-29,137942
2684,168,2023-05-25,75088
2685,76,2023-04-18,210046
2686,202,2023-05-25,82429
2687,40,2023-06-13,34683
2688,197,2023-04-30,134145
2689,444,2023-05-20,168272
2690,437,2023-04-24,117490
2691,305,2023-06-19,20333
2692,404,2023-04-11,56716
2693,213,2023-06-23,94076
2694,314,2023-05-09,127892
2695,328,2023-04-05,77891
2696,490,2023-04-12,143235
2697,463,2023-06-13,54210
2698,97,2023-04-03,191886
2699,266,2023-04-17,43105
2700,272,2023-05-11,82699
2701,437,2023-04-22,76798
2702,407,2023-04-05,82118
2703,498,2023-04-23,169010
2704,427,2023-04-05,63902
2705,82,2023-05-10,43296
2706,228,2023-06-13,15306
2707,310,2023-04-05,178259
2708,7,2023-04-25,113539
2709,217,2023-06-14,116509
2710,237,2023-06-07,192287
2711,154,2023-05-09,108471
2712,303,2023-04-18,57306
2713,242,2023-06-30,62331
2714,222,2023-06-17,90953
2715,143,2023-04-22,182146
2716,494,2023-05-11,122663
2717,69,2023-04-12,74442
2718,430,2023-06-13,123075
2719,403,2023-06-12,79347
2720,305,2023-05-12,112438
2721,179,2023-06-22,73371
2722,397,2023-05-31,97640
2723,345,2023-05-31,221450
2724,127,2023-04-09,106686
2725,60,2023-04-23,153548
2726,156,2023-06-07,173757
2727,22,2023-04-22,117813
2728,31,2023-04-21,232774
2729,391,2023-06-06,218639
2730,150,2023-04-10,54305
2731,94,2023-06-05,185540
2732,323,2023-04-26,48325
2733,120,2023-06-26,100477
2734,49,2023-04-15,146709
2735,358,2023-05-17,73412
2736,86,2023-04-07,90415
2737,492,2023-06-14,117858
2738,60,2023-04-04,147819
2739,268,2023-04-20,148777
2740,60,2023-05-19,96240
2741,59,2023-05-06,128842
2742,411,2023-05-20,101154
2743,282,2023-05-07,158620
2744,89,2023-04-25,71079
2745,144,2023-05-21,101163
2746,297,2023-04-26,100856
2747,43,2023-05-04,125262
2748,60,2023-04-01,157496
2749,378,2023-04-27,137328
2750,200,2023-05-27,136669
2751,264,2023-06-08,110790
2752,387,2023-04-03,137390
2753,244,2023-06-21,54279
2754,235,2023-04-30,114480
2755,78,2023-04-05,181699
2756,13,2023-06-07,92308
2757,287,2023-04-09,72447
2758,470,2023-06-19,84912
2759,491,2023-04-04,112852
2760,391,2023-05-11,142099
2761,162,2023-05-12,168984
2762,119,2023-04-02,142073
2763,34,2023-05-19,175246
2764,64,2023-05-03,185649
2765,128,2023-06-17,153317
2766,422,2023-04-25,84960
2767,193,2023-05-20,167211
2768,434,2023-05-10,171651
2769,403,2023-05-30,140168
2770,303,2023-04-09,210346
2771,12,2023-04-28,131386
2772,401,2023-06-07,159279
2773,201,2023-05-01,90859
2774,172,2023-04-09,125605
2775,478,2023-05-12,133302
2776,402,2023-06-08,108529
2777,171,2023-04-17,174015
2778,325,2023-05-27,112011
2779,343,2023-05-20,151016
2780,110,2023-05-09,155769
2781,484,2023-05-19,132222
2782,397,2023-04-27,94319
2783,74,2023-04-26,126322
2784,327,2023-04-01,164263
2785,285,2023-05-09,54696
2786,295,2023-04-12,44408
2787,129,2023-04-17,97251
2788,341,2023-06-19,134618
2789,253,2023-06-17,144105
2790,192,2023-06-16,166893
2791,12,2023-06-02,82534
2792,459,2023-05-08,168892
2793,234,2023-06-22,162004
2794,497,2023-06-11,10000
2795,228,2023-05-30,75022
2796,333,2023-05-25,136518
2797,95,2023-04-02,98741
2798,296,2023-05-11,213874
2799,270,2023-06-06,10000
2800,498,2023-06-25,99763
2801,435,2023-04-11,145023
2802,22,2023-06-27,140563
2803,325,2023-04-30,69496
2804,78,2023-06-02,177959
2805,189,2023-05-27,87037
2806,259,2023-05-29,153334
2807,183,2023-05-01,135895
2808,372,2023-04-23,129215
2809,489,2023-06-08,77156
2810,218,2023-04-23,151413
2811,220,2023-04-06,55329
2812,67,2023-05-25,126670
2813,398,2023-06-29,119965
2814,337,2023-04-03,123045
2815,224,2023-04-24,117806
2816,494,2023-06-19,186126
2817,1,2023-04-10,91993
2818,259,2023-06-20,194629
2819,163,2023-04-09,79010
2820,242,2023-05-03,51976
2821,175,2023-04-19,140800
2822,180,2023-06-17,115619
2823,447,2023-04-01,130703
2824,170,2023-05-06,162600
2825,61,2023-04-25,155797
2826,304,2023-05-18,84737
2827,158,2023-06-15,177995
2828,47,2023-04-04,226767
2829,192,2023-06-15,155480
2830,52,2023-04-23,14391
2831,148,2023-06-30,123007
2832,180,2023-05-30,109309
2833,432,2023-06-07,153366
2834,282,2023-04-05,85778
2835,245,2023-06-23,121071
2836,446,2023-04-28,132835
2837,104,2023-04-06,97185
2838,387,2023-06-16,139775
2839,395,2023-04-13,106654
2840,295,2023-06-27,159497
2841,304,2023-06-08,160227
2842,205,2023-05-05,169574
2843,259,2023-05-15,76091
2844,269,2023-04-06,71807
2845,318,2023-05-23,24223
2846,95,2023-06-07,195020
2847,301,2023-05-27,170932
2848,276,2023-06-17,216797
2849,458,2023-05-09,200310
2850,480,2023-06-07,108798
2851,500,2023-06-16,112618
2852,270,2023-06-29,144408
2853,101,2023-05-19,79215
2854,343,2023-05-22,134108
2855,315,2023-05-31,71553
2856,437,2023-06-01,62414
2857,453,2023-04-28,104657
2858,291,2023-06-26,179787
2859,60,2023-06-11,255786
2860,6,2023-04-23,129300
2861,490,2023-04-03,81446
2862,303,2023-06-28,48728
2863,196,2023-04-23,146438
2864,395,2023-06-07,192718
2865,402,2023-06-23,47769
2866,144,2023-05-08,160426
2867,355,2023-05-24,190088
2868,129,2023-04-07,125772
2869,61,2023-06-18,134147
2870,107,2023-05-20,115072
2871,75,2023-04-13,95594
2872,115,2023-06-02,160699
2873,416,2023-05-06,153364
2874,421,2023-06-24,153043
2875,250,2023-05-02,116487
2876,12,2023-05-18,125795
2877,44,2023-04-02,55449
2878,219,2023-06-06,142433
2879,255,2023-04-10,157121
2880,498,2023-05-21,167546
2881,396,2023-05-10,105912
2882,253,2023-06-23,25021
2883,168,2023-05-18,71283
2884,432,2023-06-02,147637
2885,432,2023-05-03,125481
2886,118,2023-06-20,125684
2887,52,2023-05-04,148993
2888,42,2023-05-20,119951
2889,172,2023-06-02,155256
2890,208,2023-05-11,27987
2891,213,2023-05-14,46726
2892,243,2023-04-26,153829
2893,377,2023-05-29,165860
2894,33,2023-05-19,141875
2895,351,2023-06-24,135717
2896,493,2023-05-17,101946
2897,147,2023-06-07,76982
2898,165,2023-05-31,91597
2899,228,2023-05-03,152018
2900,498,2023-04-14,137923
2901,319,2023-05-28,33646
2902,277,2023-04-30,132514
2903,63,2023-04-14,13552
2904,406,2023-06-06,84214
2905,465,2023-05-13,196087
2906,299,2023-06-22,181775
2907,401,2023-04-14,112326
2908,305,2023-04-18,120766
2909,250,2023-06-06,137586
2910,197,2023-05-07,154123
2911,90,2023-04-24,88789
2912,60,2023-06-11,123028
2913,206,2023-04-04,100019
2914,24,2023-04-15,109054
2915,450,2023-04-14,26147
2916,250,2023-05-26,92143
2917,42,2023-05-09,77527
2918,71,2023-05-17,112540
2919,20,2023-04-01,109709
2920,478,2023-06-17,180044
2921,18,2023-06-27,108138
2922,207,2023-05-29,71058
2923,313,2023-06-17,63428
2924,459,2023-04-18,176051
2925,91,2023-05-24,192992
2926,110,2023-06-10,132199
2927,455,2023-04-26,120085
2928,237,2023-06-29,103526
2929,287,2023-06-19,172502
2930,190,2023-04-23,61165
2931,361,2023-05-18,135105
2932,74,2023-04-08,105279
2933,281,2023-04-17,125307
2934,338,2023-06-02,147774
2935,141,2023-04-11,132539
2936,279,2023-05-08,139433
2937,277,2023-05-25,76014
2938,301,2023-06-12,84285
2939,31,2023-04-05,124186
2940,98,2023-05-06,243766
2941,66,2023-04-20,64555
2942,37,2023-06-22,134104
2943,63,2023-05-04,108875
2944,147,2023-04-12,73160
2945,84,2023-05-11,16619
2946,233,2023-05-21,126998
2947,96,2023-06-20,195768
2948,279,2023-06-02,42933
2949,202,2023-04-01,48385
2950,324,2023-05-25,207086
2951,239,2023-05-28,121241
2952,461,2023-06-22,169188
2953,332,2023-04-29,180444
2954,335,2023-04-25,109283
2955,412,2023-05-12,123168
2956,296,2023-04-05,91245
2957,336,2023-06-29,36188
2958,313,2023-06-14,154148
2959,142,2023-05-24,107821
2960,429,2023-04-16,244035
2961,398,2023-06-05,53985
2962,126,2023-04-30,162423
2963,116,2023-04-14,125133
2964,104,2023-06-02,157890
2965,458,2023-04-02,81869
2966,86,2023-06-05,136715
2967,31,2023-04-15,205735
2968,80,2023-04-30,76232
2969,483,2023-04-20,236671
2970,416,2023-06-26,179656
2971,284,2023-04-14,100378
2972,489,2023-05-01,130825
2973,7,2023-04-13,67728
2974,252,2023-04-10,136637
2975,241,2023-06-11,72045
2976,103,2023-06-26,131628
2977,289,2023-06-30,165248
2978,160,2023-05-28,165871
2979,41,2023-05-21,123661
2980,8,2023-04-09,109455
2981,328,2023-06-21,109993
2982,95,2023-06-30,82660
2983,121,2023-06-14,138537
2984,423,2023-05-06,132330
2985,322,2023-04-18,203358
2986,162,2023-04-26,150691
2987,303,2023-04-21,101996
2988,175,2023-05-14,231194
2989,20,2023-04-02,197796
2990,450,2023-04-05,177397
2991,362,2023-06-21,10000
2992,365,2023-06-23,127665
2993,262,2023-04-14,139112
2994,167,2023-04-14,175879
2995,350,2023-05-14,120948
2996,380,2023-06-14,220080
2997,249,2023-05-19,99739
2998,176,2023-06-22,77540
2999,258,2023-06-06,90437
3000,259,2023-06-21,86739
