id_venta,id_cliente,fecha_venta,monto
998,399,2023-02-05,103929
999,397,2023-02-05,48377
1000,391,2023-01-24,77964
1001,107,2023-01-30,107644
1002,42,2023-03-02,75916
1003,178,2023-01-03,125770
1004,463,2023-02-06,28142
1005,235,2023-03-30,164338
1006,381,2023-02-10,98703
1007,367,2023-02-13,128890
1008,267,2023-02-12,113545
1009,115,2023-03-06,156464
1010,448,2023-03-16,84074
1011,403,2023-03-13,150824
1012,95,2023-03-06,62427
1013,344,2023-03-06,204503
1014,275,2023-03-02,118106
1015,265,2023-03-21,163754
1016,174,2023-03-26,150398
1017,462,2023-03-30,62046
1018,208,2023-01-05,177446
1019,140,2023-03-31,99304
1020,357,2023-01-31,81396
1021,44,2023-03-10,106414
1022,364,2023-01-09,170386
1023,218,2023-01-05,47607
1024,390,2023-01-13,184061
1025,127,2023-01-12,226834
1026,344,2023-01-09,91066
1027,4,2023-01-02,143848
1028,242,2023-03-04,136967
1029,260,2023-02-09,47403
1030,3,2023-02-01,117574
1031,368,2023-03-29,74480
1032,355,2023-02-16,91249
1033,59,2023-03-10,31431
1034,499,2023-02-13,84970
1035,143,2023-01-12,120375
1036,489,2023-01-05,154655
1037,318,2023-03-11,97967
1038,33,2023-02-11,51523
1039,416,2023-01-17,163594
1040,62,2023-02-14,78060
1041,269,2023-02-09,96542
1042,182,2023-02-23,179171
1043,253,2023-02-26,162108
1044,219,2023-01-14,128414
1045,465,2023-01-26,93294
1046,202,2023-03-18,104716
1047,296,2023-02-10,140810
1048,253,2023-03-31,74032
1049,131,2023-02-19,147257
1050,49,2023-03-04,133123
1051,426,2023-03-14,125921
1052,482,2023-03-21,105150
1053,216,2023-03-15,191260
1054,251,2023-03-26,125656
1055,471,2023-03-11,70446
1056,103,2023-01-28,80790
1057,495,2023-02-14,108416
1058,332,2023-01-12,146274
1059,274,2023-02-17,87324
1060,67,2023-02-01,132473
1061,327,2023-03-28,87013
1062,237,2023-02-28,37703
1063,208,2023-03-27,105308
1064,217,2023-03-10,137379
1065,300,2023-01-29,164083
1066,304,2023-03-18,69236
1067,237,2023-03-23,27042
1068,442,2023-01-01,161430
1069,45,2023-01-07,59396
1070,177,2023-02-21,112609
1071,91,2023-03-20,152498
1072,103,2023-03-19,113493
1073,321,2023-01-19,157204
1074,373,2023-02-20,69285
1075,212,2023-03-28,109540
1076,474,2023-01-16,150024
1077,198,2023-02-17,109146
1078,338,2023-03-20,54420
1079,8,2023-03-03,158368
1080,296,2023-02-06,98537
1081,496,2023-03-02,148201
1082,440,2023-01-24,146207
1083,201,2023-01-09,94642
1084,471,2023-01-04,161837
1085,80,2023-01-31,137168
1086,270,2023-02-21,208281
1087,370,2023-01-14,17978
1088,220,2023-02-05,87295
1089,177,2023-02-15,171150
1090,68,2023-01-31,88459
1091,395,2023-01-29,195783
1092,338,2023-01-23,58575
1093,320,2023-03-24,101844
1094,153,2023-01-05,114888
1095,193,2023-01-06,114178
1096,28,2023-02-17,114948
1097,136,2023-01-01,59354
1098,29,2023-03-15,38151
1099,330,2023-02-08,121473
1100,58,2023-01-19,164856
1101,83,2023-02-28,140177
1102,285,2023-02-05,111834
1103,286,2023-03-15,116261
1104,474,2023-02-16,115741
1105,439,2023-03-19,29403
1106,350,2023-01-10,118601
1107,293,2023-03-10,61013
1108,231,2023-03-14,128987
1109,343,2023-02-21,43455
1110,145,2023-01-08,126013
1111,200,2023-02-13,51107
1112,54,2023-01-25,92869
1113,207,2023-02-12,94191
1114,153,2023-02-12,72744
1115,472,2023-01-06,148677
1116,316,2023-03-07,120299
1117,464,2023-02-18,142055
1118,254,2023-03-30,167089
1119,369,2023-02-12,171777
1120,105,2023-02-24,155630
1121,142,2023-01-02,129143
1122,49,2023-02-07,86897
1123,204,2023-01-19,201315
1124,375,2023-02-05,72512
1125,312,2023-03-14,84549
1126,23,2023-03-12,148546
1127,12,2023-02-21,184876
1128,15,2023-03-12,94112
1129,87,2023-03-13,158757
1130,367,2023-02-19,104365
1131,82,2023-03-20,150094
1132,485,2023-02-23,187820
1133,285,2023-01-17,174114
1134,120,2023-03-19,132747
1135,329,2023-01-12,142696
1136,172,2023-02-14,175363
1137,301,2023-01-12,119079
1138,87,2023-01-31,89494
1139,11,2023-03-10,81109
1140,122,2023-01-30,27532
1141,59,2023-03-08,174018
1142,207,2023-02-10,52935
1143,86,2023-03-17,175525
1144,460,2023-03-16,73052
1145,140,2023-01-11,10000
1146,150,2023-03-29,84142
1147,481,2023-03-12,104310
1148,484,2023-02-21,143703
1149,393,2023-03-19,135506
1150,148,2023-03-29,102125
1151,337,2023-03-02,61634
1152,47,2023-03-07,118734
1153,325,2023-03-14,77334
1154,435,2023-03-27,72536
1155,76,2023-01-14,121826
1156,62,2023-02-15,154215
1157,229,2023-03-04,231575
1158,294,2023-03-15,88049
1159,15,2023-01-17,75134
1160,141,2023-02-25,60241
1161,193,2023-02-24,61445
1162,191,2023-02-13,106220
1163,62,2023-02-11,147365
1164,185,2023-02-21,113680
1165,71,2023-01-14,194620
1166,165,2023-01-16,190823
1167,268,2023-01-11,78680
1168,265,2023-03-13,78293
1169,378,2023-03-13,98572
1170,61,2023-03-04,136781
1171,365,2023-01-17,93926
1172,102,2023-03-10,76131
1173,467,2023-02-13,129468
1174,121,2023-03-14,195638
1175,167,2023-03-30,162053
1176,216,2023-03-05,96369
1177,194,2023-01-09,118024
1178,184,2023-03-17,140378
1179,496,2023-01-23,49170
1180,164,2023-01-24,99962
1181,123,2023-02-20,166648
1182,312,2023-01-16,175155
1183,496,2023-01-24,104229
1184,452,2023-02-23,112132
1185,323,2023-03-25,121283
1186,422,2023-03-04,61502
1187,333,2023-02-18,258776
1188,318,2023-03-29,135636
1189,44,2023-03-28,140540
1190,220,2023-02-20,242299
1191,37,2023-02-25,141223
1192,42,2023-01-18,195701
1193,64,2023-02-11,142434
1194,73,2023-03-13,50937
1195,235,2023-03-18,98866
1196,303,2023-01-12,217282
1197,209,2023-02-21,126757
1198,146,2023-01-01,151715
1199,150,2023-02-06,62439
1200,467,2023-02-03,120733
1201,427,2023-01-20,116044
1202,235,2023-01-07,181935
1203,289,2023-02-28,154379
1204,297,2023-03-28,70821
1205,222,2023-01-19,191637
1206,306,2023-02-15,90002
1207,278,2023-01-09,154927
1208,358,2023-01-18,128017
1209,328,2023-02-04,166509
1210,178,2023-01-06,183957
1211,255,2023-01-05,39614
1212,166,2023-02-25,65104
1213,284,2023-02-09,115289
1214,107,2023-01-17,119792
1215,297,2023-01-31,85040
1216,240,2023-02-20,122879
1217,407,2023-03-07,132534
1218,339,2023-02-22,131280
1219,424,2023-03-12,133193
1220,399,2023-01-04,129174
1221,427,2023-01-25,158897
1222,110,2023-01-30,109318
1223,111,2023-03-20,69561
1224,374,2023-02-15,170691
1225,305,2023-03-08,163101
1226,264,2023-03-01,179374
1227,54,2023-03-12,199640
1228,411,2023-01-26,162802
1229,270,2023-02-10,113733
1230,130,2023-03-27,112541
1231,21,2023-02-03,13525
1232,268,2023-03-10,71017
1233,205,2023-01-11,76590
1234,302,2023-02-04,33973
1235,66,2023-01-20,213315
1236,399,2023-01-22,83932
1237,489,2023-01-10,125779
1238,157,2023-01-25,118624
1239,226,2023-02-27,118764
1240,10,2023-01-08,164089
1241,252,2023-01-25,96861
1242,166,2023-01-27,85017
1243,491,2023-01-18,146912
1244,374,2023-02-17,99165
1245,252,2023-03-28,25476
1246,134,2023-02-08,100936
1247,95,2023-01-22,122244
1248,57,2023-03-14,78063
1249,267,2023-03-07,145531
1250,110,2023-01-04,128701
1251,303,2023-02-16,126505
1252,22,2023-03-10,38061
1253,471,2023-01-21,131834
1254,11,2023-01-31,119189
1255,124,2023-02-10,204132
1256,312,2023-02-06,102233
1257,409,2023-01-19,152203
1258,376,2023-02-09,138163
1259,161,2023-03-27,133663
1260,2,2023-03-07,152800
1261,197,2023-03-08,132152
1262,100,2023-03-26,47880
1263,59,2023-03-18,141732
1264,383,2023-02-18,156971
1265,182,2023-03-11,167786
1266,202,2023-01-31,59567
1267,305,2023-03-12,104568
1268,463,2023-02-08,197201
1269,60,2023-02-15,202987
1270,335,2023-01-18,176911
1271,425,2023-02-15,148962
1272,75,2023-02-28,48236
1273,374,2023-02-19,132821
1274,326,2023-03-29,114843
1275,163,2023-02-14,166645
1276,44,2023-01-13,155928
1277,181,2023-02-21,100982
1278,281,2023-01-28,202486
1279,218,2023-02-19,143640
1280,249,2023-03-20,72178
1281,124,2023-01-15,111722
1282,171,2023-03-03,74944
1283,160,2023-01-31,41548
1284,446,2023-01-26,130951
1285,460,2023-01-23,92477
1286,292,2023-02-26,160513
1287,469,2023-03-21,155595
1288,235,2023-02-18,205221
1289,500,2023-03-19,79825
1290,350,2023-02-23,62938
1291,344,2023-01-07,104194
1292,423,2023-03-09,209164
1293,407,2023-01-04,84833
1294,131,2023-02-04,118222
1295,334,2023-03-24,197200
1296,313,2023-02-09,160369
1297,480,2023-02-21,157236
1298,478,2023-03-21,81800
1299,387,2023-03-16,97984
1300,213,2023-01-23,116128
1301,460,2023-03-09,51185
1302,336,2023-03-23,113603
1303,417,2023-01-09,182378
1304,128,2023-03-01,51539
1305,19,2023-01-06,211916
1306,231,2023-01-04,134935
1307,65,2023-02-15,148571
1308,457,2023-02-24,157076
1309,474,2023-02-16,71598
1310,319,2023-01-06,74564
1311,148,2023-02-18,127562
1312,179,2023-01-28,137268
1313,5,2023-01-01,79535
1314,412,2023-02-04,125702
1315,290,2023-02-25,176882
1316,197,2023-01-06,44154
1317,243,2023-01-02,173089
1318,459,2023-01-29,213440
1319,220,2023-01-30,144799
1320,487,2023-01-13,104967
1321,235,2023-03-20,198186
1322,50,2023-01-26,164765
1323,252,2023-03-13,139533
1324,332,2023-01-04,192894
1325,184,2023-03-28,191973
1326,153,2023-01-16,67397
1327,377,2023-02-05,164877
1328,183,2023-03-09,83353
1329,143,2023-03-22,138147
1330,155,2023-02-19,86583
1331,107,2023-01-26,89029
1332,493,2023-01-14,98671
1333,297,2023-03-21,135830
1334,392,2023-01-22,157123
1335,476,2023-02-16,142041
1336,418,2023-01-11,114961
1337,207,2023-03-14,179412
1338,229,2023-02-10,161605
1339,93,2023-02-27,134529
1340,96,2023-02-02,222894
1341,168,2023-02-12,145438
1342,35,2023-02-28,106764
1343,284,2023-01-16,195394
1344,498,2023-03-16,125444
1345,219,2023-01-06,56601
1346,264,2023-01-12,103598
1347,269,2023-03-14,168387
1348,471,2023-03-28,153948
1349,266,2023-03-15,242719
1350,133,2023-01-15,65004
1351,442,2023-02-10,195453
1352,226,2023-01-01,29086
1353,461,2023-02-16,77174
1354,197,2023-01-03,248050
1355,72,2023-03-03,186512
1356,394,2023-03-09,93063
1357,271,2023-03-08,88297
1358,318,2023-03-08,114728
1359,73,2023-01-03,84624
1360,141,2023-02-11,148763
1361,436,2023-02-14,123597
1362,237,2023-01-11,42177
1363,416,2023-02-02,102560
1364,250,2023-02-01,62366
1365,165,2023-01-08,157896
1366,143,2023-03-27,117597
1367,256,2023-01-05,81099
1368,408,2023-02-05,92933
1369,446,2023-03-10,26385
1370,86,2023-01-11,164897
1371,96,2023-01-27,163159
1372,119,2023-03-01,100369
1373,280,2023-01-23,129633
1374,262,2023-03-28,72303
1375,100,2023-01-12,99308
1376,306,2023-01-10,113268
1377,112,2023-02-09,111043
1378,251,2023-01-03,178715
1379,382,2023-03-06,167916
1380,443,2023-01-31,82562
1381,470,2023-02-15,28501
1382,485,2023-01-20,152495
1383,121,2023-02-21,224877
1384,38,2023-03-15,105391
1385,338,2023-01-27,119010
1386,84,2023-02-15,81104
1387,164,2023-03-02,196324
1388,231,2023-03-09,88871
1389,331,2023-03-19,100794
1390,434,2023-03-11,89888
1391,272,2023-03-21,120106
1392,370,2023-01-04,24215
1393,296,2023-01-20,144985
1394,122,2023-02-11,186403
1395,42,2023-03-07,104392
1396,302,2023-01-27,115803
1397,491,2023-01-11,99273
1398,89,2023-03-04,114926
1399,60,2023-02-10,93727
1400,484,2023-01-30,122483
1401,318,2023-02-26,249593
1402,420,2023-01-08,127542
1403,245,2023-03-14,195298
1404,172,2023-01-04,263841
1405,342,2023-02-28,183253
1406,176,2023-03-17,157637
1407,90,2023-03-21,134850
1408,172,2023-02-14,120498
1409,55,2023-01-22,117747
1410,202,2023-02-11,114749
1411,169,2023-02-18,108709
1412,222,2023-03-14,155662
1413,118,2023-03-20,123332
1414,29,2023-01-11,68832
1415,213,2023-02-15,65004
1416,149,2023-01-07,124332
1417,186,2023-02-17,102696
1418,192,2023-02-25,181850
1419,419,2023-03-31,120453
1420,42,2023-03-02,146986
1421,334,2023-01-31,55310
1422,235,2023-02-15,118341
1423,464,2023-02-26,119766
1424,385,2023-01-05,85652
1425,418,2023-03-16,102324
1426,88,2023-03-08,36067
1427,151,2023-03-06,101973
1428,65,2023-02-17,24259
1429,336,2023-02-10,34193
1430,445,2023-01-24,158177
1431,204,2023-02-26,227175
1432,323,2023-03-10,100313
1433,214,2023-03-14,64483
1434,270,2023-02-10,126284
1435,256,2023-02-11,130395
1436,4,2023-02-01,209080
1437,358,2023-01-18,16692
1438,98,2023-01-17,109500
1439,7,2023-02-11,176403
1440,435,2023-03-29,32197
1441,354,2023-03-21,147967
1442,387,2023-01-04,207486
1443,69,2023-03-21,199595
1444,155,2023-02-04,194122
1445,176,2023-02-10,131809
1446,322,2023-03-11,85724
1447,280,2023-01-26,89456
1448,311,2023-02-03,102185
1449,263,2023-02-20,191273
1450,360,2023-02-10,36462
1451,385,2023-02-11,161973
1452,262,2023-01-03,182891
1453,165,2023-01-03,67646
1454,280,2023-01-29,76389
1455,428,2023-02-08,232545
1456,101,2023-03-03,101534
1457,374,2023-03-24,59564
1458,496,2023-01-05,124964
1459,251,2023-02-15,145689
1460,203,2023-03-25,119639
1461,182,2023-01-29,10000
1462,373,2023-02-25,126905
1463,10,2023-02-09,127446
1464,485,2023-02-07,66229
1465,320,2023-02-18,55176
1466,16,2023-01-30,16415
1467,340,2023-01-30,84355
1468,126,2023-03-06,163086
1469,302,2023-03-11,163086
1470,287,2023-03-02,155826
1471,225,2023-03-11,152138
1472,425,2023-02-27,162473
1473,163,2023-02-12,132175
1474,232,2023-03-03,56605
1475,311,2023-01-13,136772
1476,86,2023-02-07,53476
1477,338,2023-01-01,70946
1478,441,2023-02-14,163482
1479,440,2023-03-15,13151
1480,192,2023-01-05,215528
1481,57,2023-03-20,131115
1482,253,2023-01-07,56612
1483,249,2023-01-04,110802
1484,107,2023-03-17,92772
1485,255,2023-01-19,143941
1486,478,2023-02-12,207952
1487,191,2023-02-05,149428
1488,420,2023-03-22,117826
1489,328,2023-02-19,127859
1490,46,2023-02-14,199984
1491,401,2023-01-08,109941
1492,336,2023-02-18,136651
1493,366,2023-02-11,193272
1494,277,2023-01-18,74826
1495,418,2023-01-05,151642
1496,81,2023-02-13,198912
1497,334,2023-03-19,221785
1498,26,2023-03-31,112024
1499,352,2023-01-14,73891
1500,105,2023-02-23,111978
